ejercicio,jur_id,jur_desc,prg_id,prg_desc,monto_original,monto_vigente,monto_normalizado
2024,25,Jefatura de Gabinete de Ministros,18,Administracion de Servicios de Tecnologias de la Informacion y las Comunicaciones,1536.66,3169.96,3169963470.0
2024,25,Jefatura de Gabinete de Ministros,18,Asuntos Estrategicos,3814.8,6885.87,6885867574.0
2024,25,Jefatura de Gabinete de Ministros,18,Promocion del Modelo Social de la Discapacidad en Municipios,46.58,508.58,508580000.0
2024,25,Jefatura de Gabinete de Ministros,18,"Promocion, Investigacion, Financiamiento, Innovacion y Divulgacion en Ciencia y Tecnica",11867.83,29556.04,29556037179.0
2025,25,Jefatura de Gabinete de Ministros,18,Administracion de Servicios de Tecnologias de la Informacion y las Comunicaciones,3169.96,3188.96,3188963470.0
2025,25,Jefatura de Gabinete de Ministros,18,Asuntos Estrategicos,2161.06,1247.77,1247768791.0
2025,25,Jefatura de Gabinete de Ministros,18,Atencion a Pasividades de Guardaparques,3006.52,1932.89,1932894000.0
2025,25,Jefatura de Gabinete de Ministros,18,"Promocion, Investigacion, Financiamiento, Innovacion y Divulgacion en Ciencia y Tecnica",29556.04,40572.99,40572989500.0
2026,25,Jefatura de Gabinete de Ministros,18,Administracion de Servicios de Tecnologias de la Informacion y las Comunicaciones,5401.52,7451.52,7451518473.0
2026,25,Jefatura de Gabinete de Ministros,18,"Promocion, Investigacion, Financiamiento, Innovacion y Divulgacion en Ciencia y Tecnica",43758.87,43375.43,43375434487.0
2024,25,Jefatura de Gabinete de Ministros,19,Investigaciones en Ciencia y Tecnica en el Atlantico Sur: Pampa Azul,215.43,215.43,215430665.0
2025,25,Jefatura de Gabinete de Ministros,19,Formacion y Capacitacion,1842.05,2207.33,2207331440.0
2025,25,Jefatura de Gabinete de Ministros,19,Investigaciones en Ciencia y Tecnica en el Atlantico Sur: Pampa Azul,215.43,0.0,0.0
2025,25,Jefatura de Gabinete de Ministros,19,Relaciones con las Provincias y Desarrollo Regional,303087.02,229706.16,229706157516.0
2026,25,Jefatura de Gabinete de Ministros,19,Formacion y Capacitacion,3917.62,3793.6,3793596574.0
2023,25,Jefatura de Gabinete de Ministros,20,Control de Servicios Postales,398489807.49,557551140.55,398489807.0
2024,25,Jefatura de Gabinete de Ministros,20,Control de Servicios Postales,557.65,1611.7,1611704070.0
2024,25,Jefatura de Gabinete de Ministros,20,Desarrollo de Politicas de Vinculacion Tecnologica y Social,173.26,283.01,283014409.0
2025,25,Jefatura de Gabinete de Ministros,20,Control de Servicios Postales,1611.7,1615.75,1615754070.0
2025,25,Jefatura de Gabinete de Ministros,20,Desarrollo de Politicas de Vinculacion Tecnologica y Social,283.01,998.45,998445074.0
2025,25,Jefatura de Gabinete de Ministros,20,Desarrollos y Suministros para la Energia Nuclear,68024.61,113040.02,113040019639.0
2026,25,Jefatura de Gabinete de Ministros,20,Control de Servicios Postales,1754.44,1704.44,1704444468.0
2026,25,Jefatura de Gabinete de Ministros,20,Desarrollo de Politicas de Vinculacion Tecnologica y Social,2199.65,2199.65,2199648203.0
2025,25,Jefatura de Gabinete de Ministros,21,Aplicaciones de la Tecnologia Nuclear,16553.01,19076.48,19076480827.0
2023,25,Jefatura de Gabinete de Ministros,22,Control y Fiscalizacion de los Servicios de Comunicacion Audiovisual,1557783172.78,2094149834.15,1557783173.0
2024,25,Jefatura de Gabinete de Ministros,22,Control y Fiscalizacion de los Servicios de Comunicacion Audiovisual,2094.25,5768.6,5768597965.0
2025,25,Jefatura de Gabinete de Ministros,22,Acciones para la Seguridad Nuclear y Proteccion Ambiental,9126.59,10373.72,10373723793.0
2025,25,Jefatura de Gabinete de Ministros,22,Control y Fiscalizacion de los Servicios de Comunicacion Audiovisual,5768.6,6107.1,6107097965.0
2026,25,Jefatura de Gabinete de Ministros,22,Control y Fiscalizacion de los Servicios de Comunicacion Audiovisual,8503.37,9303.37,9303372784.0
2023,25,Jefatura de Gabinete de Ministros,23,"Enseñanza, Capacitacion y Habilitacion",731864624.86,1410075978.07,731864625.0
2024,25,Jefatura de Gabinete de Ministros,23,"Enseñanza, Capacitacion y Habilitacion",1410.77,2371.22,2371218002.0
2024,25,Jefatura de Gabinete de Ministros,23,Pensiones no Contributivas por Invalidez Laborativa,1132789.64,3165104.58,3165104583670.0
2025,25,Jefatura de Gabinete de Ministros,23,"Enseñanza, Capacitacion y Habilitacion",2371.22,2692.12,2692118002.0
2025,25,Jefatura de Gabinete de Ministros,23,Investigacion y Aplicaciones no Nucleares,11375.86,11904.61,11904613991.0
2026,25,Jefatura de Gabinete de Ministros,23,"Enseñanza, Capacitacion y Habilitacion",3873.81,4183.81,4183806296.0
2023,25,Jefatura de Gabinete de Ministros,24,Administracion y Gestion de Proyecto de Fomento y Desarrollo,1103709068.71,1964177450.18,1103709069.0
2023,25,Jefatura de Gabinete de Ministros,24,Gobierno Abierto y Pais Digital,2253037748.04,10015106963.1,2253037748.0
2024,25,Jefatura de Gabinete de Ministros,24,Administracion y Gestion de Proyecto de Fomento y Desarrollo,1964.18,3339.32,3339317996.0
2024,25,Jefatura de Gabinete de Ministros,24,Gobierno Abierto y Pais Digital,10022.6,11381.18,11381176121.0
2025,25,Jefatura de Gabinete de Ministros,24,Administracion y Gestion de Proyecto de Fomento y Desarrollo,3339.32,2556.44,2556442047.0
2025,25,Jefatura de Gabinete de Ministros,24,Gobierno Abierto y Pais Digital,8697.72,11634.78,11634777632.0
2025,25,Jefatura de Gabinete de Ministros,24,Infraestructura en Areas Naturales Protegidas,3601.9,4840.7,4840702650.0
2025,25,Jefatura de Gabinete de Ministros,24,Suministros y Tecnologia del Ciclo de Combustible Nuclear,14670.93,14542.27,14542274608.0
2026,25,Jefatura de Gabinete de Ministros,24,Administracion y Gestion de Proyecto de Fomento y Desarrollo,17159.02,14123.96,14123962094.0
2026,25,Jefatura de Gabinete de Ministros,24,Infraestructura en Areas Naturales Protegidas,4274.31,3596.82,3596818482.0
2023,25,Jefatura de Gabinete de Ministros,25,Innovacion Administrativa,1902237540.24,5849302649.3,1902237540.0
2024,25,Jefatura de Gabinete de Ministros,25,Innovacion Administrativa,5849.3,9769.62,9769617697.0
2025,25,Jefatura de Gabinete de Ministros,25,Coordinacion del Plan Nacional de Medicina,651.09,2167.21,2167208301.0
2025,25,Jefatura de Gabinete de Ministros,25,Innovacion Administrativa,9769.62,21212.17,21212170962.0
2025,25,Jefatura de Gabinete de Ministros,25,Sistema de Areas Marinas Protegidas,601.54,715.77,715774172.0
2026,25,Jefatura de Gabinete de Ministros,25,Innovacion Administrativa,22665.36,22065.36,22065360187.0
2026,25,Jefatura de Gabinete de Ministros,25,Sistema de Areas Marinas Protegidas,846.75,806.77,806774560.0
2023,25,Jefatura de Gabinete de Ministros,26,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,316219736.22,950974718.97,316219736.0
2024,25,Jefatura de Gabinete de Ministros,26,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,950.97,1337.46,1337455014.0
2025,25,Jefatura de Gabinete de Ministros,26,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,1337.46,1576.16,1576155014.0
2025,25,Jefatura de Gabinete de Ministros,26,"Planificacion, Formulacion y Ejecucion de Politicas de Conservacion en Areas Naturales Protegidas",1610.28,1986.99,1986990186.0
2026,25,Jefatura de Gabinete de Ministros,26,Fortalecimiento de las Tecnologias de la Informacion y  las Comunicaciones,49065.95,47705.95,47705952177.0
2026,25,Jefatura de Gabinete de Ministros,26,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,2348.99,2488.99,2488994050.0
2026,25,Jefatura de Gabinete de Ministros,26,"Planificacion, Formulacion y Ejecucion de Politicas de Conservacion en Areas Naturales Protegidas",8492.71,8231.98,8231979805.0
2023,25,Jefatura de Gabinete de Ministros,27,Desarrollo de los Recursos Humanos del Sector Publico,3287326546.32,4797750043.75,3287326546.0
2024,25,Jefatura de Gabinete de Ministros,27,Desarrollo de los Recursos Humanos del Sector Publico,4823.58,12402.99,12402990509.0
2025,25,Jefatura de Gabinete de Ministros,27,Recuperacion Sustentable de Paisajes y Medios de Vida en Argentina (BIRF N° 9335-AR y PROGREEN Nº TF0B7681),4764.98,4764.98,4764983898.0
2026,25,Jefatura de Gabinete de Ministros,27,Recuperacion Sustentable de Paisajes y Medios de Vida en Argentina (BIRF N° 9335-AR y PROGREEN Nº TF0B7681),6180.0,5385.0,5385000000.0
2023,25,Jefatura de Gabinete de Ministros,28,Fortalecimiento de la Gestion Publica,508349181.35,765906666.91,508349181.0
2024,25,Jefatura de Gabinete de Ministros,28,Fortalecimiento de la Gestion Publica,775.66,1222.16,1222162704.0
2023,25,Jefatura de Gabinete de Ministros,29,Acciones para Potenciar Tecnologias del Estado,25084176.08,10084161.08,25084176.0
2024,25,Jefatura de Gabinete de Ministros,29,Acciones para Potenciar Tecnologias del Estado,10.08,965.17,965168399.0
2025,25,Jefatura de Gabinete de Ministros,29,Acciones para Potenciar Tecnologias del Estado,965.17,5344.8,5344798499.0
2025,25,Jefatura de Gabinete de Ministros,3,Actividad Comun a Programas con Financiamiento Externo,19.54,19.54,19541633.0
2023,25,Jefatura de Gabinete de Ministros,34,Administracion de Bienes del Estado,3139585909.58,5387771248.77,3139585910.0
2024,25,Jefatura de Gabinete de Ministros,34,Administracion de Bienes del Estado,5392.41,11141.5,11141499786.0
2025,25,Jefatura de Gabinete de Ministros,34,Administracion de Bienes del Estado,11141.5,16972.99,16972987238.0
2025,25,Jefatura de Gabinete de Ministros,34,Iniciativas Complementarias de Interior,13814.78,17382.4,17382400969.0
2026,25,Jefatura de Gabinete de Ministros,34,Administracion de Bienes del Estado,16017.62,15573.21,15573214830.0
2024,25,Jefatura de Gabinete de Ministros,36,Atencion Medica a los Beneficiarios de Pensiones no Contributivas,210579.41,552553.36,552553357969.0
2026,25,Jefatura de Gabinete de Ministros,4,Actividades Comunes a los Programas de Turismo y Ambiente,11182.25,12248.75,12248751343.0
2024,25,Jefatura de Gabinete de Ministros,44,"Promocion  y  Financiamiento  de  Actividades  de  Ciencia, Tecnologia e Innovacion",25143.37,27829.41,27829408366.0
2025,25,Jefatura de Gabinete de Ministros,44,"Promocion  y  Financiamiento  de  Actividades  de  Ciencia, Tecnologia e Innovacion",17182.92,23638.63,23638632675.0
2026,25,Jefatura de Gabinete de Ministros,44,"Promocion  y  Financiamiento  de  Actividades  de  Ciencia, Tecnologia e Innovacion",29289.0,28431.6,28431600000.0
2024,25,Jefatura de Gabinete de Ministros,45,Planeamiento y Politicas en Ciencia Tecnologia e Innovacion,4963.96,2198.45,2198448291.0
2025,25,Jefatura de Gabinete de Ministros,45,Planeamiento y Politicas en Ciencia Tecnologia e Innovacion,3198.45,397.82,397818265.0
2024,25,Jefatura de Gabinete de Ministros,46,"Formulacion, Coordinacion e Implementacion de Acciones de Articulacion en Ciencia y Tecnologia",4322.6,3967.21,3967210235.0
2025,25,Jefatura de Gabinete de Ministros,46,"Formulacion, Coordinacion e Implementacion de Acciones de Articulacion en Ciencia y Tecnologia",4286.87,9732.33,9732326225.0
2024,25,Jefatura de Gabinete de Ministros,47,Financiamiento de Organismos Internacionales para Desarrollo Cientifico - Tecnologico,10628.49,11948.15,11948148870.0
2025,25,Jefatura de Gabinete de Ministros,47,Financiamiento de Organismos Internacionales para Desarrollo Cientifico - Tecnologico,9842.64,11188.75,11188747210.0
2024,25,Jefatura de Gabinete de Ministros,48,"Federalizacion de las Politicas en Ciencia, Tecnologia e Innovacion",49797.74,27071.98,27071975187.0
2025,25,Jefatura de Gabinete de Ministros,48,"Federalizacion de las Politicas en Ciencia, Tecnologia e Innovacion",41361.98,14952.74,14952736832.0
2025,25,Jefatura de Gabinete de Ministros,49,Promocion Turistica,6862.82,7868.82,7868823895.0
2023,25,Jefatura de Gabinete de Ministros,50,Coordinacion de Proyectos Sociocomunitarios,499335917.34,1022158200.16,499335917.0
2025,25,Jefatura de Gabinete de Ministros,50,Desarrollo del Turismo Nacional,4158.65,2714.92,2714921666.0
2026,25,Jefatura de Gabinete de Ministros,50,Formulacion y Ejecucion de Politica en Ciencia y Tecnica,31989.1,22918.58,22918575881.0
2023,25,Jefatura de Gabinete de Ministros,51,Legitimar y Reconstruir Juventudes,1440789439.79,1949101677.1,1440789440.0
2025,25,Jefatura de Gabinete de Ministros,51,Plan Federal de Turismo Social Responsable,7475.26,6313.57,6313570514.0
2023,25,Jefatura de Gabinete de Ministros,52,Argentina Futura,32333288.33,78482608.48,32333288.0
2025,25,Jefatura de Gabinete de Ministros,52,Inversiones con Financiamiento Internacional,1907.51,1733.41,1733408092.0
2025,25,Jefatura de Gabinete de Ministros,53,Calidad y Formacion Turistica,540.88,540.88,540878441.0
2026,25,Jefatura de Gabinete de Ministros,53,Calidad Turistica,2999.43,3445.96,3445956862.0
2025,25,Jefatura de Gabinete de Ministros,54,Deporte Comunitario y Competencias,25088.11,21247.37,21247369416.0
2025,25,Jefatura de Gabinete de Ministros,55,Deporte Federado e Iniciacion Deportiva,11418.89,12263.89,12263886529.0
2026,25,Jefatura de Gabinete de Ministros,55,"Estrategia, Coordinacion y Priorizacion de las Politicas Publicas",6192.51,11036.71,11036712137.0
2026,25,Jefatura de Gabinete de Ministros,56,Desarrollo y Promocion Turistica,7403.2,7234.17,7234170602.0
2025,25,Jefatura de Gabinete de Ministros,57,Programa Federal de Infraestructura Deportiva,0.0,81.0,81000000.0
2023,25,Jefatura de Gabinete de Ministros,58,"Conectividad, Inclusion Digital y Formulacion de Politicas de TICs",755232613.23,2677285734.28,755232613.0
2024,25,Jefatura de Gabinete de Ministros,58,"Conectividad, Inclusion Digital y Formulacion de Politicas de TICs",0.0,4085.59,4085594688.0
2025,25,Jefatura de Gabinete de Ministros,58,"Conectividad, Inclusion Digital y Formulacion de Politicas de TICs",4085.59,16488.39,16488394948.0
2023,25,Jefatura de Gabinete de Ministros,62,Coordinacion de Iniciativas bajo la Modalidad de Contratos de Participacion Publica - Privada,33440053.44,0.0,33440053.0
2024,25,Jefatura de Gabinete de Ministros,62,Prevencion y Control de Discapacidades,2348.15,3501.6,3501598955.0
2023,25,Jefatura de Gabinete de Ministros,68,Relaciones con la Sociedad Civil y Desarrollo Comunitario,2500002500.0,1393731952.73,2500002500.0
2024,25,Jefatura de Gabinete de Ministros,68,Relaciones con la Sociedad Civil y Desarrollo Comunitario,1393.73,5.42,5421290.0
2025,25,Jefatura de Gabinete de Ministros,68,Relaciones con la Sociedad Civil y Desarrollo Comunitario,5.42,0.0,0.0
2023,25,Jefatura de Gabinete de Ministros,74,Prensa y Difusion de Actos de Gobierno,20520458835.44,40807585124.54,20520458835.0
2025,25,Jefatura de Gabinete de Ministros,74,Politica Ambiental en Recursos Naturales,13425.39,13454.26,13454259852.0
2023,25,Jefatura de Gabinete de Ministros,75,Acciones para la Federalizacion de la Comunicacion Publica y de los Contenidos,806947223.95,879278694.28,806947224.0
2025,25,Jefatura de Gabinete de Ministros,75,Promocion y Gestion del Cambio Climatico y el Desarrollo Sostenible,1882.57,2549.01,2549009848.0
2025,25,Jefatura de Gabinete de Ministros,76,Coordinacion Interjurisdiccional e Interinstitucional,777.41,771.64,771644852.0
2025,25,Jefatura de Gabinete de Ministros,77,Control Ambiental,51212.75,23601.07,23601068325.0
2025,25,Jefatura de Gabinete de Ministros,79,Desarrollo Sostenible,1565.59,3983.85,3983851034.0
2023,25,Jefatura de Gabinete de Ministros,8,Actividad Comun a los Programas 74 y 75,1225306274.31,1843869631.87,1225306274.0
2025,25,Jefatura de Gabinete de Ministros,8,Actividades Comun de Programas de Turismo y Deporte,6973.41,7323.41,7323407957.0
2026,25,Jefatura de Gabinete de Ministros,80,Politica Ambiental en Recursos Naturales,23022.88,22761.44,22761436652.0
2026,25,Jefatura de Gabinete de Ministros,81,Promocion y Gestion del Impacto Climatico y el Desarrollo Sostenible,2683.34,2496.64,2496644873.0
2026,25,Jefatura de Gabinete de Ministros,82,Articulacion y Educacion Ambiental,1230.47,586.74,586735780.0
2026,25,Jefatura de Gabinete de Ministros,83,Evaluacion y Control Ambiental,11799.38,11077.76,11077761924.0
2023,25,Jefatura de Gabinete de Ministros,9,"Actividades Comunes a los Programas 24, 25, 26 y 58",5178100178.1,2648173818.17,5178100178.0
2024,25,Jefatura de Gabinete de Ministros,9,Actividades Comunes a los Programas 24 y 25,0.0,4541.22,4541215561.0
2024,25,Jefatura de Gabinete de Ministros,9,"Actividades Comunes a los Programas 24, 25 y 26",2648.17,5797.52,5797518071.0
2025,25,Jefatura de Gabinete de Ministros,9,Actividades Comunes a los Programas 24 y 25,5825.25,1117.29,1117294268.0
2023,25,Jefatura de Gabinete de Ministros,94,Asistencia Financiera a Empresas Publicas,5000005000.0,29313249297.22,5000005000.0
2024,25,Jefatura de Gabinete de Ministros,94,Asistencia Financiera a Empresas Publicas,0.0,29313.22,29313219984.0
2025,25,Jefatura de Gabinete de Ministros,94,Asistencia Financiera a Empresas Publicas,26300.03,24020.65,24020648577.0
2026,25,Jefatura de Gabinete de Ministros,94,Asistencia Financiera a Empresas Publicas,12552.0,12552.0,12552000000.0
2023,30,Ministerio del Interior,1,Actividades Centrales,4459391031.39,7425358452.35,4459391031.0
2024,30,Ministerio del Interior,1,Actividades Centrales,15416.35,34599.5,34599495619.0
2026,30,Ministerio del Interior,1,Actividades Centrales,20230.12,22745.15,22745152128.0
2024,30,Ministerio del Interior,11,Actividad Comun a Programas 54 y 55 Deportes,661.04,1489.55,1489548823.0
2026,30,Ministerio del Interior,11,Actividades Comunes a los Programas de Deporte,360.81,408.7,408696357.0
2024,30,Ministerio del Interior,12,Actividades Comunes de Ambiente y Desarrollo Sostenible,5608.22,12199.35,12199352226.0
2023,30,Ministerio del Interior,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",22540794930.77,42389567583.53,22540794931.0
2023,30,Ministerio del Interior,16,"Identificacion, Registro y Clasificacion del Potencial Humano Nacional",27876003829.98,47575539416.49,27876003830.0
2023,30,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,56361336715.28,110282311824.2,56361336715.0
2024,30,Ministerio del Interior,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",42726.41,108315.5,108315500672.0
2024,30,Ministerio del Interior,16,"Identificacion, Registro y Clasificacion del Potencial Humano Nacional",47591.82,147601.45,147601445894.0
2024,30,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,2206.54,3229.2,3229197920.0
2024,30,Ministerio del Interior,16,Promocion del Turismo Receptivo Internacional,11060.33,12143.42,12143423207.0
2026,30,Ministerio del Interior,16,"Identificacion, Registro y Clasificacion del Potencial Humano Nacional",179075.07,179075.07,179075070600.0
2026,30,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,3682.54,3680.21,3680214457.0
